JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
OD	OPERATIONS DIVERSES	OD000019	20200723	41100000	COMPTE COLLECTIF CLIENTS	05000800	CLIENT F	19	20200723	DEPARDIEU-OPPOSIT°/VTE CLIENT F	0,00	1827,17			20210923		
OD	OPERATIONS DIVERSES	OD000020	20200723	40100000	COMPTE COLLECTIF FOURNISSEURS	01800008	SALOMONS	20	20200723	RGT SALOMONS/ME SUPERMAN	5000,00	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000020	20200723	41100000	COMPTE COLLECTIF CLIENTS	05000800	CLIENT F	20	20200723	RGT SALOMONS/ME SUPERMAN	0,00	5000,00			20210923		
AC	ACHATS	AC000061	20200724	40100000	COMPTE COLLECTIF FOURNISSEURS	00600001	HULK	50	20200724	7358 HULK	0,00	45,80			20210923		
AC	ACHATS	AC000061	20200724	44566000	TVA/AC AUTRES BIENS & SERVICES			50	20200724	7358 HULK	2,56	0,00			20210923		
AC	ACHATS	AC000061	20200724	62270000	FRAIS ACTES ET DE CONTENTIEUX			50	20200724	7358 HULK	12,79	0,00			20210923		
AC	ACHATS	AC000061	20200724	62270100	FRAIS ACTES NON SOUMIS			50	20200724	7358 HULK	30,45	0,00			20210923		
CR2	BANQUE FIDJI	CR2000012	20200724	40100000	COMPTE COLLECTIF FOURNISSEURS	01500004	MITTERAND	12	20200724	3895 MITTERAND	26668,41	0,00			20210923		
CR2	BANQUE FIDJI	CR2000012	20200724	51261000	BANQUE FIDJI			12	20200724	TOTAL DES DEPENSES	0,00	26668,41			20210923		
AC	ACHATS	AC000062	20200727	40100000	COMPTE COLLECTIF FOURNISSEURS	01200001	NAPOLEON I	51	20200727	2007072 NAPOLEON I CHQ 3912 15/12	0,00	3276,00			20210923		
AC	ACHATS	AC000062	20200727	44566000	TVA/AC AUTRES BIENS & SERVICES			51	20200727	2007072 NAPOLEON I MENUIS.INTERIEU	546,00	0,00			20210923		
AC	ACHATS	AC000062	20200727	60542000	TX AGENCEMENT CLIENT D(7+8)			51	20200727	2007072 NAPOLEON I APP. 7 + 8	2730,00	0,00			20210923		
AC	ACHATS	AC000063	20200731	40100000	COMPTE COLLECTIF FOURNISSEURS	00200003	BANQUE VANUATU	52	20200731	2547441 VANUATU INT. 1ER TR	0,00	-142,84			20210923		
AC	ACHATS	AC000063	20200731	66160000	INTERETS DEBITEURS			52	20200731	2547441 VANUATU INT. 1ER TR	-142,84	0,00			20210923		
AC	ACHATS	AC000064	20200731	40100000	COMPTE COLLECTIF FOURNISSEURS	00200003	BANQUE VANUATU	53	20200731	2548297 VANUATU INT. 2E TR	0,00	18,32			20210923		
AC	ACHATS	AC000064	20200731	66160000	INTERETS DEBITEURS			53	20200731	2548297 VANUATU INT. 2E TR	18,32	0,00			20210923		
SAM	BANQUE SAMOA	SAM000043	20200731	40100000	COMPTE COLLECTIF FOURNISSEURS	00600001	HULK	43	20200731	9250 HULK	45,80	0,00			20210923		
SAM	BANQUE SAMOA	SAM000043	20200731	51270000	BANQUE SAMOA			43	20200731	TOTAL DES DEPENSES	0,00	45,80			20210923		
VE	VENTES	VE000003	20200805	41100000	COMPTE COLLECTIF CLIENTS	05000100	CLIENT A	3	20200805	CLIENT A RENONCIAT° AU SOLDE	0,00	30395,00			20210923		
VE	VENTES	VE000003	20200805	70110000	VENTES FICTIVES			3	20200805	CLIENT A RENONCIAT° AU SOLDE	25329,17	0,00			20210923		
VE	VENTES	VE000003	20200805	44571000	TVA COLLECTEE 20%			3	20200805	CLIENT A RENONCIAT° AU SOLDE	5065,83	0,00			20210923		
AC	ACHATS	AC000065	20200806	40100000	COMPTE COLLECTIF FOURNISSEURS	00900000	PORTOS	54	20200806	8007 PORTOS AMENAGT TERRASSE	0,00	15308,74			20210923		
AC	ACHATS	AC000065	20200806	40100000	COMPTE COLLECTIF FOURNISSEURS	00900000	PORTOS	54	20200806	8007 PORTOS / CLIENT B	0,00	-15308,74			20210923		
SAM	BANQUE SAMOA	SAM000044	20200807	40100000	COMPTE COLLECTIF FOURNISSEURS	00100001	ATHENA	44	20200807	9252 ATHENA	14912,08	0,00			20210923		
SAM	BANQUE SAMOA	SAM000044	20200807	51270000	BANQUE SAMOA			44	20200807	TOTAL DES DEPENSES	0,00	14912,08			20210923		
SAM	BANQUE SAMOA	SAM000045	20200810	62780000	AUTRES FRAIS & COMM/P.SERVICES			45	20200810	FRE 14868	14,10	0,00			20210923		
SAM	BANQUE SAMOA	SAM000045	20200810	51270000	BANQUE SAMOA			45	20200810	TOTAL DES DEPENSES	0,00	14,10			20210923		
CR	BANQUE VANUATU	CR000016	20200810	58000000	VIREMENT COMPTE A COMPTE			16	20200810	ATHENA	6165,33	0,00			20210923		
CR	BANQUE VANUATU	CR000016	20200810	51260000	BANQUE VANUATU			16	20200810	TOTAL DES DEPENSES	0,00	6165,33			20210923		
CR2	BANQUE FIDJI	CR2000013	20200810	58000000	VIREMENT COMPTE A COMPTE			13	20200810	VIRT POUR CHQ 389 ATHENA	0,00	6165,33			20210923		
CR2	BANQUE FIDJI	CR2000013	20200810	40100000	COMPTE COLLECTIF FOURNISSEURS	00100001	ATHENA	13	20200810	896 ATHENA	6165,33	0,00			20210923		
CR2	BANQUE FIDJI	CR2000014	20200810	51261000	BANQUE FIDJI			14	20200810	TOTAL DES DEPENSES	0,00	6165,33			20210923		
CR2	BANQUE FIDJI	CR2000014	20200810	51261000	BANQUE FIDJI			14	20200810	TOTAL DES RECETTES	6165,33	0,00			20210923		
AC	ACHATS	AC000065	20200828	40100000	COMPTE COLLECTIF FOURNISSEURS	00500000	BARBOSSA	54.1	20200828	1187632  BARBOSSA	0,00	357,30			20210923		
AC	ACHATS	AC000065	20200828	44566000	TVA/AC AUTRES BIENS & SERVICES			54.1	20200828	1187632  BARBOSSA	59,55	0,00			20210923		
AC	ACHATS	AC000065	20200828	60541000	TRAVAUX AGENCEMENT APPART 1 BUTCHER			54.1	20200828	1187632  BARBOSSA/CLIENT E	297,75	0,00			20210923		
VE	VENTES	VE000004	20200829	41100000	COMPTE COLLECTIF CLIENTS	05000600	CLIENT D	4	20200829	VENTE  CLIENT D	440000,00	0,00			20210923		
VE	VENTES	VE000004	20200829	70110000	VENTES FICTIVES			4	20200829	VENTE  CLIENT D	0,00	366666,67			20210923		
VE	VENTES	VE000004	20200829	44571000	TVA COLLECTEE 20%			4	20200829	VENTE  CLIENT D	0,00	73333,33			20210923		
OD	OPERATIONS DIVERSES	OD000021	20200831	44571000	TVA COLLECTEE 20%			21	20200831	CA3 07+08-2020	63700,00	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000021	20200831	44566000	TVA/AC AUTRES BIENS & SERVICES			21	20200831	CA3 07+08-2020	0,00	9656,00			20210923		
OD	OPERATIONS DIVERSES	OD000021	20200831	44567000	CREDIT DE TVA A REPORTER			21	20200831	CA3 07+08-2020	0,00	58032,00			20210923		
OD	OPERATIONS DIVERSES	OD000021	20200831	44567000	CREDIT DE TVA A REPORTER			21	20200831	CA3 07+08-2020	3988,00	0,00			20210923		
AC	ACHATS	AC000066	20200901	40100000	COMPTE COLLECTIF FOURNISSEURS	00500002	BATMAN	55	20200901	167 FACADES BATMAN FRE ACPTE	0,00	4272,84			20210923		
AC	ACHATS	AC000066	20200901	40100000	COMPTE COLLECTIF FOURNISSEURS	00500002	BATMAN	55	20200901	167 FACADES BATMAN FRE ACPTE	4272,84	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000022	20200903	63541000	DROIT DE MUTATION			23	20200903	DEPARDIEU - F.MUTATION/CLIENT D	408,00	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000022	20200903	40100000	COMPTE COLLECTIF FOURNISSEURS	02100300	DEPARDIEU	23	20200903	DEPARDIEU - F.MUTATION/CLIENT D	0,00	408,00			20210923		
OD	OPERATIONS DIVERSES	OD000023	20200903	40100000	COMPTE COLLECTIF FOURNISSEURS	02100300	DEPARDIEU	24	20200903	DEPARDIEU-OPPOSIT°/VTE ALLAINCE	1563,47	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000023	20200903	41100000	COMPTE COLLECTIF CLIENTS	05000600	CLIENT D	24	20200903	DEPARDIEU-OPPOSIT°/VTE ALLAINCE	0,00	1563,47			20210923		
CR	BANQUE VANUATU	CR000017	20200904	41100000	COMPTE COLLECTIF CLIENTS	05000600	CLIENT D	17	20200904	SUPERMAN ZERR/CLIENT D	0,00	200000,00			20210923		
CR	BANQUE VANUATU	CR000017	20200904	41100000	COMPTE COLLECTIF CLIENTS	05000600	CLIENT D	17	20200904	SUPERMAN ZERR/CLIENT D	0,00	132836,53			20210923		
CR	BANQUE VANUATU	CR000017	20200904	45510000	COMPTE COURANT DENFER			17	20200904	MR OU MME DENFER	72700,20	0,00			20210923		
CR	BANQUE VANUATU	CR000017	20200904	58000000	VIREMENT COMPTE A COMPTE			17	20200904	BATMAN	4272,84	0,00			20210923		
CR	BANQUE VANUATU	CR000017	20200904	58000000	VIREMENT COMPTE A COMPTE			17	20200904	D’ARTAGNAN	4412,93	0,00			20210923		
CR	BANQUE VANUATU	CR000017	20200904	58000000	VIREMENT COMPTE A COMPTE			17	20200904	GALIZIA	1790,00	0,00			20210923		
CR	BANQUE VANUATU	CR000017	20200904	58000000	VIREMENT COMPTE A COMPTE			17	20200904	SAINT LOUIS	21443,47	0,00			20210923		
CR	BANQUE VANUATU	CR000017	20200904	58000000	VIREMENT COMPTE A COMPTE			17	20200904	TURNER	21384,00	0,00			20210923		
CR	BANQUE VANUATU	CR000017	20200904	51260000	BANQUE VANUATU			17	20200904	TOTAL DES DEPENSES	0,00	126003,44			20210923		
CR	BANQUE VANUATU	CR000017	20200904	51260000	BANQUE VANUATU			17	20200904	TOTAL DES RECETTES	332836,53	0,00			20210923		
CR2	BANQUE FIDJI	CR2000015	20200904	58000000	VIREMENT COMPTE A COMPTE			15	20200904	VIRT CHQ 3897 FACADES	0,00	4272,84			20210923		
CR2	BANQUE FIDJI	CR2000015	20200904	58000000	VIREMENT COMPTE A COMPTE			15	20200904	VIRT CHQ 3899 D’ARTAGNAN	0,00	4412,93			20210923		
CR2	BANQUE FIDJI	CR2000015	20200904	58000000	VIREMENT COMPTE A COMPTE			15	20200904	VIRT CHQ 3898 ...IA	0,00	1790,00			20210923		
CR2	BANQUE FIDJI	CR2000015	20200904	58000000	VIREMENT COMPTE A COMPTE			15	20200904	VIRT CHQ 3900 SAINT LOUIS	0,00	21443,47			20210923		
CR2	BANQUE FIDJI	CR2000015	20200904	58000000	VIREMENT COMPTE A COMPTE			15	20200904	VIRT CHQ 3901 TURNER	0,00	21384,00			20210923		
CR2	BANQUE FIDJI	CR2000015	20200904	40100000	COMPTE COLLECTIF FOURNISSEURS	00500002	BATMAN	15	20200904	3897 FACADES DE BATMAN	4272,84	0,00			20210923		
CR2	BANQUE FIDJI	CR2000015	20200904	51261000	BANQUE FIDJI			15	20200904	TOTAL DES DEPENSES	0,00	4272,84			20210923		
CR2	BANQUE FIDJI	CR2000015	20200904	51261000	BANQUE FIDJI			15	20200904	TOTAL DES RECETTES	53303,24	0,00			20210923		
CR2	BANQUE FIDJI	CR2000016	20200907	40100000	COMPTE COLLECTIF FOURNISSEURS	00100003	SAINT LOUIS	16	20200907	3900 SAINT LOUIS DE VOUJEA	21443,47	0,00			20210923		
CR2	BANQUE FIDJI	CR2000016	20200907	51261000	BANQUE FIDJI			16	20200907	TOTAL DES DEPENSES	0,00	21443,47			20210923		
CR2	BANQUE FIDJI	CR2000017	20200908	40100000	COMPTE COLLECTIF FOURNISSEURS	00700000	D’ARTAGNAN	17	20200908	3899 D’ARTAGNAN	4412,93	0,00			20210923		
CR2	BANQUE FIDJI	CR2000017	20200908	51261000	BANQUE FIDJI			17	20200908	TOTAL DES DEPENSES	0,00	4412,93			20210923		
CR	BANQUE VANUATU	CR000018	20200909	45510000	COMPTE COURANT DENFER			18	20200909	MR OU MME DENFER	110000,00	0,00			20210923		
CR	BANQUE VANUATU	CR000018	20200909	51260000	BANQUE VANUATU			18	20200909	TOTAL DES DEPENSES	0,00	110000,00			20210923		
SAM	BANQUE SAMOA	SAM000046	20200910	62780000	AUTRES FRAIS & COMM/P.SERVICES			46	20200910	FRE 6852 GRAY	14,10	0,00			20210923		
SAM	BANQUE SAMOA	SAM000046	20200910	51270000	BANQUE SAMOA			46	20200910	TOTAL DES DEPENSES	0,00	14,10			20210923		
AC	ACHATS	AC000067	20200911	40100000	COMPTE COLLECTIF FOURNISSEURS	00500002	BATMAN	56	20200911	171 FACADES CREPISSAGE	0,00	17969,60			20210923		
AC	ACHATS	AC000067	20200911	44566000	TVA/AC AUTRES BIENS & SERVICES			56	20200911	171 FACADES CREPISSAGE	1633,60	0,00			20210923		
AC	ACHATS	AC000067	20200911	60520200	AGCT TX SECOND OEUVRES 10 %			56	20200911	171 FACADES CREPISSAGE	16336,00	0,00			20210923		
CR	BANQUE VANUATU	CR000019	20200914	58000000	VIREMENT COMPTE A COMPTE			19	20200914	BATMAN	13696,76	0,00			20210923		
CR	BANQUE VANUATU	CR000019	20200914	51260000	BANQUE VANUATU			19	20200914	TOTAL DES DEPENSES	0,00	13696,76			20210923		
CR2	BANQUE FIDJI	CR2000018	20200914	58000000	VIREMENT COMPTE A COMPTE			18	20200914	VIRT CHQ 3902 BATMAN	0,00	13696,76			20210923		
CR2	BANQUE FIDJI	CR2000018	20200914	51261000	BANQUE FIDJI			18	20200914	TOTAL DES RECETTES	13696,76	0,00			20210923		
CR2	BANQUE FIDJI	CR2000019	20200915	40100000	COMPTE COLLECTIF FOURNISSEURS	00500002	BATMAN	19	20200915	3902 FACADES DE BATMANS	13696,76	0,00			20210923		
CR2	BANQUE FIDJI	CR2000019	20200915	51261000	BANQUE FIDJI			19	20200915	TOTAL DES DEPENSES	0,00	13696,76			20210923		
CR2	BANQUE FIDJI	CR2000020	20200916	40100000	COMPTE COLLECTIF FOURNISSEURS	02100400	GANDALF	20	20200916	3898 ACPTE ...IA	1790,00	0,00			20210923		
CR2	BANQUE FIDJI	CR2000020	20200916	51261000	BANQUE FIDJI			20	20200916	TOTAL DES DEPENSES	0,00	1790,00			20210923		
CR	BANQUE VANUATU	CR000020	20200918	58000000	VIREMENT COMPTE A COMPTE			20	20200918	TULIP	5621,50	0,00			20210923		
CR	BANQUE VANUATU	CR000020	20200918	58000000	VIREMENT COMPTE A COMPTE			20	20200918	TULIP	7055,31	0,00			20210923		
CR	BANQUE VANUATU	CR000020	20200918	51260000	BANQUE VANUATU			20	20200918	TOTAL DES DEPENSES	0,00	12676,81			20210923		
CR2	BANQUE FIDJI	CR2000021	20200918	58000000	VIREMENT COMPTE A COMPTE			21	20200918	VIRT CHQ 3903 TULIP	0,00	7055,31			20210923		
CR2	BANQUE FIDJI	CR2000021	20200918	58000000	VIREMENT COMPTE A COMPTE			21	20200918	VIRT CHQ 3904 TULIP	0,00	5621,50			20210923		
CR2	BANQUE FIDJI	CR2000021	20200918	51261000	BANQUE FIDJI			21	20200918	TOTAL DES RECETTES	12676,81	0,00			20210923		
CR	BANQUE VANUATU	CR000021	20200924	45510000	COMPTE COURANT DENFER			21	20200924	VIRT CA C/C DENFER	40000,00	0,00			20210923		
CR	BANQUE VANUATU	CR000021	20200924	51260000	BANQUE VANUATU			21	20200924	TOTAL DES DEPENSES	0,00	40000,00			20210923		
CR2	BANQUE FIDJI	CR2000022	20200925	40100000	COMPTE COLLECTIF FOURNISSEURS	00500001	TURNER	22	20200925	3901 FROID CLIMATISATION CHAUF	20314,80	0,00			20210923		
CR2	BANQUE FIDJI	CR2000022	20200925	40100000	COMPTE COLLECTIF FOURNISSEURS	00200004	TULIP	22	20200925	3903 TULIP	7055,31	0,00			20210923		
CR2	BANQUE FIDJI	CR2000022	20200925	40100000	COMPTE COLLECTIF FOURNISSEURS	00200004	TULIP	22	20200925	3904 TULIP	5621,50	0,00			20210923		
CR2	BANQUE FIDJI	CR2000022	20200925	51261000	BANQUE FIDJI			22	20200925	TOTAL DES DEPENSES	0,00	32991,61			20210923		
CR	BANQUE VANUATU	CR000022	20200929	40100000	COMPTE COLLECTIF FOURNISSEURS	00200003	BANQUE VANUATU	22	20200929	NPAI 59402	16,01	0,00			20210923		
CR	BANQUE VANUATU	CR000022	20200929	51260000	BANQUE VANUATU			22	20200929	TOTAL DES DEPENSES	0,00	16,01			20210923		
AC	ACHATS	AC000068	20200930	40100000	COMPTE COLLECTIF FOURNISSEURS	00900000	PORTOS	57	20200930	698 PORTOS AMENAGT TERRASSE	0,00	3018,34			20210923		
AC	ACHATS	AC000068	20200930	44566000	TVA/AC AUTRES BIENS & SERVICES			57	20200930	698 PORTOS AMENAGT TERRASSE	503,06	0,00			20210923		
AC	ACHATS	AC000068	20200930	60545000	TRAVAUX AGENCEMENT APPART 1 CUSTER			57	20200930	698 PORTOS AMENAGT TERRASSE	2515,28	0,00			20210923		
AC	ACHATS	AC000069	20200930	40100000	COMPTE COLLECTIF FOURNISSEURS	00200003	BANQUE VANUATU	58	20200930	2599732 VANUATU MISE PLACE NPAI	0,00	16,01			20210923		
AC	ACHATS	AC000069	20200930	44566000	TVA/AC AUTRES BIENS & SERVICES			58	20200930	2599732 VANUATU MISE PLACE NPAI	2,67	0,00			20210923		
AC	ACHATS	AC000069	20200930	62780100	FRAIS BANCAIRES SOUMIS			58	20200930	2599732 VANUATU MISE PLACE NPAI	13,34	0,00			20210923		
AC	ACHATS	AC000070	20200930	40100000	COMPTE COLLECTIF FOURNISSEURS	01800003	PINKMAN	58.1	20200930	497 PINKMAN 2020 N° 1	0,00	513,60			20210923		
AC	ACHATS	AC000070	20200930	44566000	TVA/AC AUTRES BIENS & SERVICES			58.1	20200930	497 PINKMAN 2020 N° 1	85,60	0,00			20210923		
AC	ACHATS	AC000070	20200930	62260000	HONORAIRES ADMINISTRATIFS			58.1	20200930	497 PINKMAN 2020 N° 1	428,00	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000024	20200930	44571000	TVA COLLECTEE 20%			22	20200930	CA3 09-020	55473,00	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000024	20200930	44566000	TVA/AC AUTRES BIENS & SERVICES			22	20200930	CA3 09-020	0,00	12803,00			20210923		
OD	OPERATIONS DIVERSES	OD000024	20200930	44567000	CREDIT DE TVA A REPORTER			22	20200930	CA3 09-020	0,00	3988,00			20210923		
OD	OPERATIONS DIVERSES	OD000024	20200930	44551000	TVA A DECAISSER			22	20200930	CA3 09-020	0,00	38682,00			20210923		
SAM	BANQUE SAMOA	SAM000047	20201001	45510000	COMPTE COURANT DENFER			47	20201001	9253 TYLER DURDEN FRE MR DENFER	37,72	0,00			20210923		
SAM	BANQUE SAMOA	SAM000047	20201001	45510000	COMPTE COURANT DENFER			47	20201001	9254 TYLER DURDEN FRE MR DENFER	37,72	0,00			20210923		
SAM	BANQUE SAMOA	SAM000047	20201001	51270000	BANQUE SAMOA			47	20201001	TOTAL DES DEPENSES	0,00	75,44			20210923		
AC	ACHATS	AC000071	20201002	40100000	COMPTE COLLECTIF FOURNISSEURS	02100400	GANDALF	59	20201002	0009 VERRE ENSEMBLE MIROIRS	0,00	5962,04			20210923		
AC	ACHATS	AC000071	20201002	44566000	TVA/AC AUTRES BIENS & SERVICES			59	20201002	0009 VERRE ENSEMBLE MIROIRS	993,67	0,00			20210923		
AC	ACHATS	AC000071	20201002	60542000	TX AGENCEMENT CLIENT D(7+8)			59	20201002	0009 VERRE ENSEMBLE MIROIR 7-8	4968,37	0,00			20210923		
SAM	BANQUE SAMOA	SAM000048	20201002	62780000	AUTRES FRAIS & COMM/P.SERVICES			48	20201002	INT/FRAIS	41,03	0,00			20210923		
SAM	BANQUE SAMOA	SAM000048	20201002	51270000	BANQUE SAMOA			48	20201002	TOTAL DES DEPENSES	0,00	41,03			20210923		
SAM	BANQUE SAMOA	SAM000049	20201007	66160000	INTERETS DEBITEURS			49	20201007	AGIOS	0,00	15,00			20210923		
SAM	BANQUE SAMOA	SAM000049	20201007	51270000	BANQUE SAMOA			49	20201007	TOTAL DES RECETTES	15,00	0,00			20210923		
SAM	BANQUE SAMOA	SAM000050	20201012	62780000	AUTRES FRAIS & COMM/P.SERVICES			50	20201012	FRE 18892	14,10	0,00			20210923		
SAM	BANQUE SAMOA	SAM000050	20201012	62780000	AUTRES FRAIS & COMM/P.SERVICES			50	20201012	RETRO FRE 1889	0,00	8,00			20210923		
SAM	BANQUE SAMOA	SAM000050	20201012	51270000	BANQUE SAMOA			50	20201012	TOTAL DES DEPENSES	0,00	14,10			20210923		
SAM	BANQUE SAMOA	SAM000050	20201012	51270000	BANQUE SAMOA			50	20201012	TOTAL DES RECETTES	8,00	0,00			20210923		
CR	BANQUE VANUATU	CR000023	20201012	58000000	VIREMENT COMPTE A COMPTE			23	20201012	COUVERTURE CHQ 3906 PINKMAN	5379,31	0,00			20210923		
CR	BANQUE VANUATU	CR000023	20201012	58000000	VIREMENT COMPTE A COMPTE			23	20201012	COUVERTURE CHQ 3905 ...IA	4172,04	0,00			20210923		
CR	BANQUE VANUATU	CR000023	20201012	51260000	BANQUE VANUATU			23	20201012	TOTAL DES DEPENSES	0,00	9551,35			20210923		
CR2	BANQUE FIDJI	CR2000023	20201012	58000000	VIREMENT COMPTE A COMPTE			23	20201012	COUVERTURE CHQ 3906 PINKMAN	0,00	5379,31			20210923		
CR2	BANQUE FIDJI	CR2000023	20201012	58000000	VIREMENT COMPTE A COMPTE			23	20201012	COUVERTURE CHQ 3905 ...IA	0,00	4172,04			20210923		
CR2	BANQUE FIDJI	CR2000023	20201012	40100000	COMPTE COLLECTIF FOURNISSEURS	02100400	GANDALF	23	20201012	3905 ...IA	4172,04	0,00			20210923		
CR2	BANQUE FIDJI	CR2000023	20201012	51261000	BANQUE FIDJI			23	20201012	TOTAL DES DEPENSES	0,00	4172,04			20210923		
CR2	BANQUE FIDJI	CR2000023	20201012	51261000	BANQUE FIDJI			23	20201012	TOTAL DES RECETTES	9551,35	0,00			20210923		
CR2	BANQUE FIDJI	CR2000024	20201014	40100000	COMPTE COLLECTIF FOURNISSEURS	01800003	PINKMAN	24	20201014	3906 PINKMAN	5379,31	0,00			20210923		
CR2	BANQUE FIDJI	CR2000024	20201014	51261000	BANQUE FIDJI			24	20201014	TOTAL DES DEPENSES	0,00	5379,31			20210923		
OD	OPERATIONS DIVERSES	OD000025	20201021	63511000	CET - CFE - CVAE			26	20201021	CFE 2020	1100,00	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000025	20201021	44700000	AUTRES IMPOTS-TAXES-VERS.ASSIM			26	20201021	CFE 2020	0,00	1100,00			20210923		
AC	ACHATS	AC000072	20201022	40100000	COMPTE COLLECTIF FOURNISSEURS	00500000	BARBOSSA	59.1	20201022	1189595  BARBOSSA	0,00	642,60			20210923		
AC	ACHATS	AC000072	20201022	44566000	TVA/AC AUTRES BIENS & SERVICES			59.1	20201022	1189595  BARBOSSA	107,10	0,00			20210923		
AC	ACHATS	AC000072	20201022	60542000	TX AGENCEMENT CLIENT D(7+8)			59.1	20201022	1189595  BARBOSSA APP.7	535,50	0,00			20210923		
CR	BANQUE VANUATU	CR000024	20201023	41100000	COMPTE COLLECTIF CLIENTS	05000600	CLIENT D	24	20201023	SUPERMANZERR/CLIENT D	0,00	105600,00			20210923		
CR	BANQUE VANUATU	CR000024	20201023	51260000	BANQUE VANUATU			24	20201023	TOTAL DES RECETTES	105600,00	0,00			20210923		
AC	ACHATS	AC000073	20201026	40100000	COMPTE COLLECTIF FOURNISSEURS	01000000	APPOLLON	59.3	20201026	201033655  APPOLLON	0,00	435,18			20210923		
AC	ACHATS	AC000073	20201026	60542000	TX AGENCEMENT CLIENT D(7+8)			59.3	20201026	201033655  APPOLLON	362,65	0,00			20210923		
AC	ACHATS	AC000073	20201026	44566000	TVA/AC AUTRES BIENS & SERVICES			59.3	20201026	201033655  APPOLLON	72,53	0,00			20210923		
AC	ACHATS	AC000074	20201027	40100000	COMPTE COLLECTIF FOURNISSEURS	00500000	BARBOSSA	59.2	20201027	1189672  BARBOSSA	0,00	5019,84			20210923		
AC	ACHATS	AC000074	20201027	44566000	TVA/AC AUTRES BIENS & SERVICES			59.2	20201027	1189672  BARBOSSA	836,64	0,00			20210923		
AC	ACHATS	AC000074	20201027	60544000	TRAVAUX AGENCEMENT APPART 1 HADDOCK			59.2	20201027	1189672  BARBOSSA/CLIENT F	4183,20	0,00			20210923		
CR	BANQUE VANUATU	CR000025	20201027	45510000	COMPTE COURANT DENFER			25	20201027	RBT MR OU MME DENFER	100000,00	0,00			20210923		
CR	BANQUE VANUATU	CR000025	20201027	51260000	BANQUE VANUATU			25	20201027	TOTAL DES DEPENSES	0,00	100000,00			20210923		
CR	BANQUE VANUATU	CR000026	20201028	44551000	TVA A DECAISSER			26	20201028	TVA	38682,00	0,00			20210923		
CR	BANQUE VANUATU	CR000026	20201028	51260000	BANQUE VANUATU			26	20201028	TOTAL DES DEPENSES	0,00	38682,00			20210923		
CR	BANQUE VANUATU	CR000027	20201029	45510000	COMPTE COURANT DENFER			27	20201029	C/C MR DENFER	0,00	200,00			20210923		
CR	BANQUE VANUATU	CR000027	20201029	45510000	COMPTE COURANT DENFER			27	20201029	C/C MR DENFER	0,00	19800,00			20210923		
CR	BANQUE VANUATU	CR000027	20201029	51260000	BANQUE VANUATU			27	20201029	TOTAL DES RECETTES	20000,00	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000026	20201031	44566000	TVA/AC AUTRES BIENS & SERVICES			25	20201031	CA3 10-2020	0,00	1892,00			20210923		
OD	OPERATIONS DIVERSES	OD000026	20201031	44567000	CREDIT DE TVA A REPORTER			25	20201031	CA3 10-2020	1892,00	0,00			20210923		
CR	BANQUE VANUATU	CR000028	20201106	40100000	COMPTE COLLECTIF FOURNISSEURS	00900000	PORTOS	28	20201106	CHQ 3907  PORTOS	3018,34	0,00			20210923		
CR	BANQUE VANUATU	CR000028	20201106	51260000	BANQUE VANUATU			28	20201106	TOTAL DES DEPENSES	0,00	3018,34			20210923		
CR2	BANQUE FIDJI	CR2000025	20201106	58000000	VIREMENT COMPTE A COMPTE			25	20201106	CHQ 3907 PORTOS	0,00	3018,34			20210923		
CR2	BANQUE FIDJI	CR2000025	20201106	51261000	BANQUE FIDJI			25	20201106	TOTAL DES RECETTES	3018,34	0,00			20210923		
SAM	BANQUE SAMOA	SAM000051	20201110	40100000	COMPTE COLLECTIF FOURNISSEURS	00200002	GRAY	51	20201110	FRE 20968 GRAY	14,10	0,00			20210923		
SAM	BANQUE SAMOA	SAM000051	20201110	51270000	BANQUE SAMOA			51	20201110	TOTAL DES DEPENSES	0,00	14,10			20210923		
CR2	BANQUE FIDJI	CR2000026	20201110	58000000	VIREMENT COMPTE A COMPTE			26	20201110	3907 PORTOS	3018,34	0,00			20210923		
CR2	BANQUE FIDJI	CR2000026	20201110	51261000	BANQUE FIDJI			26	20201110	TOTAL DES DEPENSES	0,00	3018,34			20210923		
SAM	BANQUE SAMOA	SAM000052	20201112	40100000	COMPTE COLLECTIF FOURNISSEURS	00200002	GRAY	52	20201112	RETRO FRE 2096	0,00	3,60			20210923		
SAM	BANQUE SAMOA	SAM000052	20201112	40100000	COMPTE COLLECTIF FOURNISSEURS	00200002	GRAY	52	20201112	RETRO FRE 2096	0,00	10,50			20210923		
SAM	BANQUE SAMOA	SAM000052	20201112	51270000	BANQUE SAMOA			52	20201112	TOTAL DES RECETTES	14,10	0,00			20210923		
